Instance,Income
179924,2.85E+05
179925,1.23E+05
179926,2.49E+04
179927,5.09E+04
179928,5.19E+04
179929,4.37E+04
179930,2.73E+05
179931,1.04E+05
179932,6.23E+04
179933,1.27E+05
179934,1.12E+05
179935,1.50E+04
179936,2.92E+04
179937,1.04E+05
179938,6.84E+04
179939,1.77E+04
179940,5.14E+05
179941,5.24E+04
179942,2.86E+04
179943,6.75E+04
179944,1.26E+04
179945,4.25E+05
179946,6.31E+04
179947,1.74E+04
179948,9.70E+04
179949,7.25E+04
179950,1.72E+05
179951,4.83E+04
179952,4.42E+04
179953,3.59E+04
179954,9.62E+04
179955,1.91E+05
179956,8.45E+04
179957,7.97E+04
179958,1.02E+05
179959,4.25E+04
179960,1.91E+04
179961,2.55E+05
179962,3.67E+05
179963,9.80E+04
179964,4.95E+05
179965,3.47E+04
179966,1.13E+05
179967,5.20E+04
179968,4.90E+04
179969,3.85E+05
179970,3.57E+04
179971,2.44E+05
179972,3.07E+05
179973,4.04E+04
179974,2.68E+04
179975,5.13E+04
179976,1.58E+04
179977,1.86E+05
179978,3.95E+04
179979,3.80E+04
179980,4.20E+04
179981,4.12E+04
179982,6.98E+04
179983,6.14E+04
179984,3.83E+04
179985,7.04E+04
179986,2.90E+05
179987,3.77E+04
179988,5.35E+04
179989,9.49E+04
179990,1.43E+05
179991,1.01E+05
179992,3.22E+04
179993,1.39E+05
179994,6.97E+04
179995,3.62E+05
179996,5.67E+04
179997,1.39E+05
179998,4.32E+04
179999,6.38E+04
180000,4.83E+04
180001,5.31E+04
180002,1.46E+05
180003,4.03E+04
180004,9.62E+04
180005,3.82E+04
180006,1.15E+05
180007,6.23E+05
180008,4.65E+04
180009,3.74E+04
180010,2.76E+05
180011,1.29E+06
180012,2.51E+05
180013,4.21E+04
180014,3.95E+04
180015,1.37E+05
180016,5.41E+04
180017,1.62E+04
180018,3.57E+04
180019,3.50E+05
180020,1.35E+05
180021,6.15E+04
180022,3.56E+04
180023,8.36E+04
180024,1.51E+05
180025,2.28E+04
180026,7.66E+04
180027,1.39E+05
180028,1.60E+05
180029,6.27E+04
180030,3.50E+04
180031,3.22E+04
180032,1.71E+04
180033,4.22E+05
180034,5.34E+04
180035,9.53E+04
180036,5.55E+04
180037,5.62E+04
180038,3.37E+05
180039,7.35E+04
180040,6.48E+04
180041,3.55E+04
180042,8.14E+04
180043,7.62E+04
180044,5.71E+04
180045,5.80E+04
180046,9.58E+04
180047,2.45E+04
180048,1.15E+05
180049,2.19E+04
180050,5.23E+04
180051,5.33E+04
180052,3.52E+04
180053,2.88E+04
180054,9.36E+04
180055,3.79E+05
180056,2.63E+04
180057,5.13E+05
180058,4.54E+04
180059,5.34E+04
180060,2.84E+04
180061,1.89E+05
180062,4.63E+04
180063,2.87E+04
180064,1.36E+05
180065,1.59E+04
180066,5.63E+04
180067,3.12E+04
180068,4.06E+04
180069,1.91E+04
180070,1.81E+05
180071,4.50E+04
180072,1.42E+05
180073,1.67E+05
180074,4.59E+05
180075,4.54E+04
180076,5.78E+04
180077,3.51E+05
180078,5.77E+04
180079,8.04E+04
180080,5.26E+04
180081,7.67E+04
180082,5.38E+04
180083,1.01E+06
180084,1.53E+05
180085,2.09E+04
180086,3.37E+04
180087,2.79E+05
180088,1.08E+05
180089,1.93E+05
180090,6.94E+04
180091,1.22E+05
180092,5.73E+04
180093,1.06E+05
180094,3.59E+04
180095,6.64E+04
180096,4.32E+04
180097,4.98E+04
180098,2.34E+05
180099,3.16E+04
180100,4.96E+04
180101,6.47E+04
180102,5.97E+04
180103,4.81E+04
180104,5.54E+04
180105,2.79E+05
180106,3.56E+04
180107,2.84E+04
180108,1.29E+05
180109,2.28E+04
180110,4.08E+04
180111,1.17E+05
180112,8.51E+04
180113,2.76E+04
180114,1.65E+05
180115,3.36E+05
180116,1.03E+05
180117,1.48E+05
180118,3.32E+05
180119,5.90E+04
180120,2.30E+05
180121,4.65E+04
180122,1.27E+05
180123,2.18E+04
180124,2.08E+05
180125,3.40E+04
180126,1.72E+05
180127,3.69E+05
180128,1.15E+05
180129,1.50E+05
180130,1.37E+05
180131,3.99E+04
180132,2.26E+05
180133,6.59E+04
180134,1.47E+04
180135,1.08E+05
180136,5.47E+04
180137,1.21E+05
180138,2.04E+05
180139,4.53E+04
180140,2.36E+05
180141,5.18E+04
180142,3.31E+05
180143,4.59E+04
180144,1.17E+05
180145,2.17E+05
180146,2.95E+05
180147,9.81E+04
180148,1.22E+04
180149,1.31E+05
180150,4.57E+04
180151,7.14E+04
180152,2.03E+05
180153,2.27E+04
180154,6.53E+04
180155,4.01E+05
180156,6.63E+04
180157,6.93E+04
180158,5.93E+04
180159,4.55E+04
180160,1.71E+05
180161,2.61E+05
180162,8.19E+04
180163,1.08E+05
180164,2.11E+04
180165,3.60E+04
180166,3.31E+04
180167,1.58E+05
180168,6.84E+04
180169,6.12E+04
180170,6.69E+04
180171,2.88E+04
180172,6.00E+04
180173,3.32E+04
180174,4.79E+04
180175,1.17E+05
180176,4.14E+04
180177,8.27E+04
180178,4.63E+04
180179,5.40E+04
180180,3.07E+04
180181,8.37E+04
180182,2.79E+04
180183,6.36E+04
180184,5.82E+04
180185,3.71E+05
180186,2.34E+05
180187,1.53E+04
180188,6.15E+04
180189,3.80E+05
180190,3.14E+04
180191,6.52E+04
180192,3.56E+04
180193,2.57E+05
180194,6.85E+04
180195,6.03E+04
180196,1.04E+05
180197,5.66E+04
180198,5.86E+04
180199,4.10E+04
180200,3.72E+04
180201,9.79E+04
180202,4.73E+04
180203,3.31E+05
180204,2.33E+04
180205,9.88E+05
180206,7.32E+04
180207,5.38E+04
180208,7.54E+04
180209,5.65E+04
180210,2.28E+05
180211,1.33E+04
180212,4.01E+04
180213,1.90E+04
180214,1.92E+04
180215,4.19E+04
180216,1.24E+04
180217,2.16E+04
180218,1.27E+05
180219,1.45E+05
180220,3.33E+04
180221,2.95E+04
180222,9.76E+04
180223,4.92E+05
180224,1.33E+05
180225,3.94E+04
180226,2.27E+05
180227,5.61E+04
180228,2.75E+04
180229,2.06E+05
180230,3.43E+05
180231,4.08E+04
180232,2.67E+04
180233,4.41E+05
180234,2.02E+05
180235,8.61E+04
180236,4.90E+04
180237,1.07E+05
180238,1.01E+05
180239,1.22E+05
180240,1.30E+05
180241,2.81E+04
180242,1.34E+05
180243,2.04E+04
180244,2.17E+04
180245,1.45E+05
180246,4.47E+04
180247,1.55E+05
180248,1.02E+05
180249,4.14E+04
180250,1.66E+05
180251,2.79E+05
180252,2.07E+05
180253,2.92E+04
180254,5.84E+04
180255,6.30E+04
180256,5.25E+05
180257,8.47E+04
180258,9.40E+04
180259,7.13E+04
180260,1.46E+05
180261,3.07E+04
180262,1.50E+05
180263,1.52E+05
180264,3.36E+05
180265,1.06E+05
180266,4.72E+04
180267,9.73E+04
180268,4.63E+05
180269,1.87E+05
180270,6.64E+05
180271,1.08E+05
180272,1.42E+05
180273,3.20E+05
180274,5.70E+04
180275,5.54E+04
180276,1.78E+04
180277,1.70E+05
180278,4.66E+04
180279,3.70E+04
180280,1.06E+05
180281,4.79E+04
180282,7.23E+03
180283,4.61E+04
180284,2.14E+05
180285,2.79E+05
180286,1.13E+05
180287,7.20E+04
180288,4.49E+04
180289,6.44E+04
180290,1.22E+05
180291,1.40E+05
180292,1.95E+05
180293,4.10E+04
180294,3.10E+04
180295,9.63E+04
180296,2.09E+05
180297,2.34E+05
180298,2.56E+04
180299,2.01E+04
180300,2.77E+04
180301,3.74E+04
180302,1.99E+04
180303,6.30E+04
180304,1.24E+05
180305,3.92E+04
180306,6.55E+04
180307,1.41E+05
180308,9.45E+04
180309,1.96E+04
180310,4.30E+04
180311,7.66E+04
180312,1.22E+04
180313,2.97E+05
180314,1.30E+05
180315,6.07E+04
180316,2.50E+05
180317,6.42E+04
180318,2.95E+04
180319,1.08E+05
180320,7.68E+04
180321,3.20E+04
180322,6.80E+04
180323,1.71E+05
180324,3.96E+05
180325,1.43E+05
180326,3.25E+04
180327,8.20E+03
180328,4.44E+05
180329,3.93E+04
180330,5.66E+04
180331,1.11E+05
180332,1.29E+05
180333,3.24E+04
180334,2.64E+04
180335,2.44E+05
180336,4.17E+04
180337,5.18E+04
180338,1.59E+05
180339,1.70E+05
180340,3.27E+04
180341,9.83E+04
180342,3.26E+04
180343,1.25E+04
180344,1.83E+05
180345,5.13E+03
180346,7.24E+04
180347,2.41E+05
180348,1.15E+04
180349,7.05E+04
180350,4.08E+05
180351,5.16E+04
180352,2.29E+04
180353,3.50E+04
180354,4.43E+04
180355,6.56E+04
180356,2.65E+04
180357,9.92E+04
180358,8.02E+04
180359,1.80E+05
180360,4.00E+04
180361,4.84E+04
180362,3.81E+05
180363,7.44E+03
180364,7.99E+04
180365,3.06E+05
180366,2.88E+04
180367,1.62E+04
180368,3.93E+04
180369,4.79E+04
180370,1.36E+04
180371,1.42E+05
180372,3.60E+04
180373,2.16E+05
180374,2.77E+05
180375,2.09E+05
180376,1.36E+05
180377,7.49E+04
180378,4.66E+05
180379,2.77E+04
180380,5.11E+04
180381,6.78E+04
180382,1.93E+05
180383,1.74E+05
180384,2.07E+05
180385,3.35E+03
180386,2.03E+05
180387,1.67E+05
180388,6.37E+04
180389,3.68E+04
180390,1.50E+05
180391,4.13E+04
180392,2.05E+05
180393,4.62E+04
180394,6.36E+04
180395,1.16E+05
180396,6.28E+04
180397,3.56E+05
180398,6.10E+05
180399,1.18E+04
180400,3.78E+04
180401,2.57E+04
180402,1.61E+04
180403,3.64E+04
180404,4.04E+04
180405,5.31E+04
180406,1.79E+04
180407,1.11E+05
180408,7.77E+04
180409,1.99E+05
180410,1.77E+05
180411,5.78E+05
180412,2.39E+05
180413,2.91E+04
180414,7.07E+04
180415,1.74E+05
180416,1.96E+04
180417,3.10E+05
180418,2.91E+05
180419,3.78E+04
180420,4.12E+04
180421,4.56E+04
180422,2.25E+05
180423,1.29E+05
180424,1.15E+05
180425,1.32E+04
180426,1.74E+05
180427,4.41E+04
180428,1.93E+05
180429,9.19E+05
180430,9.13E+04
180431,2.10E+04
180432,1.05E+05
180433,7.37E+04
180434,9.73E+04
180435,6.32E+04
180436,2.55E+05
180437,3.93E+04
180438,3.58E+04
180439,7.46E+04
180440,1.82E+05
180441,3.32E+04
180442,1.13E+05
180443,2.11E+04
180444,1.34E+05
180445,2.46E+04
180446,4.90E+03
180447,6.09E+03
180448,2.40E+04
180449,1.86E+04
180450,2.75E+04
180451,2.17E+05
180452,1.06E+05
180453,1.76E+05
180454,1.79E+05
180455,3.53E+05
180456,1.40E+05
180457,2.30E+04
180458,9.72E+04
180459,1.94E+04
180460,1.33E+05
180461,1.73E+04
180462,3.26E+04
180463,3.10E+04
180464,3.05E+04
180465,7.80E+04
180466,4.22E+04
180467,5.30E+04
180468,3.51E+04
180469,3.90E+04
180470,4.31E+04
180471,4.19E+04
180472,1.60E+04
180473,7.37E+04
180474,3.57E+04
180475,1.24E+04
180476,3.96E+04
180477,1.01E+05
180478,5.28E+04
180479,4.29E+04
180480,5.54E+04
180481,2.11E+05
180482,7.12E+05
180483,6.44E+05
180484,9.01E+04
180485,8.10E+04
180486,4.38E+05
180487,1.97E+05
180488,3.46E+04
180489,1.70E+05
180490,2.79E+04
180491,1.20E+04
180492,8.35E+04
180493,2.10E+05
180494,2.54E+04
180495,6.28E+04
180496,1.57E+04
180497,2.18E+05
180498,4.45E+04
180499,3.29E+04
180500,3.01E+04
180501,3.56E+04
180502,1.49E+05
180503,1.01E+05
180504,5.14E+04
180505,2.42E+04
180506,1.62E+04
180507,1.06E+05
180508,4.08E+05
180509,1.47E+05
180510,1.58E+05
180511,1.17E+05
180512,1.02E+05
180513,4.76E+04
180514,7.99E+04
180515,2.92E+04
180516,3.15E+04
180517,2.52E+04
180518,8.44E+04
180519,6.05E+04
180520,1.18E+05
180521,5.86E+04
180522,4.24E+04
180523,1.89E+04
180524,9.50E+04
180525,2.41E+04
180526,2.12E+04
180527,2.37E+04
180528,1.20E+04
180529,7.50E+04
180530,7.28E+04
180531,1.38E+04
180532,6.77E+04
180533,8.59E+04
180534,2.77E+05
180535,5.17E+04
180536,4.96E+04
180537,4.11E+04
180538,1.62E+04
180539,1.78E+05
180540,7.02E+04
180541,1.67E+05
180542,3.71E+03
180543,1.77E+04
180544,2.05E+05
180545,6.74E+04
180546,9.40E+04
180547,1.86E+05
180548,6.48E+04
180549,9.36E+04
180550,7.93E+04
180551,4.17E+04
180552,1.21E+05
180553,1.24E+05
180554,1.81E+04
180555,5.68E+04
180556,4.35E+04
180557,4.23E+04
180558,2.39E+04
180559,1.18E+05
180560,1.76E+04
180561,1.57E+05
180562,6.08E+04
180563,5.06E+04
180564,9.37E+03
180565,3.52E+04
180566,3.35E+04
180567,2.23E+04
180568,1.01E+05
180569,5.26E+04
180570,1.58E+05
180571,1.10E+06
180572,2.41E+05
180573,2.58E+04
180574,4.85E+04
180575,4.36E+04
180576,6.25E+04
180577,1.10E+05
180578,2.03E+05
180579,5.32E+05
180580,2.17E+04
180581,1.05E+05
180582,3.45E+04
180583,1.06E+05
180584,8.99E+04
180585,3.88E+04
180586,1.48E+05
180587,2.60E+04
180588,4.21E+04
180589,3.92E+04
180590,4.85E+04
180591,3.07E+04
180592,1.73E+05
180593,4.85E+04
180594,5.07E+04
180595,6.01E+05
180596,1.26E+05
180597,7.00E+04
180598,9.26E+04
180599,2.66E+05
180600,1.40E+05
180601,5.55E+04
180602,3.19E+04
180603,1.58E+04
180604,4.91E+04
180605,2.46E+04
180606,1.91E+05
180607,3.53E+04
180608,6.86E+04
180609,1.60E+05
180610,3.00E+05
180611,8.53E+04
180612,4.00E+04
180613,3.24E+05
180614,6.73E+04
180615,1.23E+05
180616,7.49E+04
180617,2.72E+05
180618,7.88E+04
180619,5.37E+04
180620,9.93E+04
180621,2.27E+04
180622,5.82E+04
180623,4.01E+04
180624,2.01E+04
180625,3.23E+04
180626,1.21E+05
180627,1.48E+05
180628,2.31E+04
180629,8.94E+04
180630,3.49E+04
180631,1.11E+05
180632,5.96E+04
180633,2.25E+05
180634,1.60E+05
180635,4.58E+04
180636,1.63E+05
180637,2.75E+04
180638,1.40E+05
180639,2.03E+04
180640,3.71E+04
180641,1.07E+05
180642,7.21E+04
180643,4.84E+04
180644,1.00E+05
180645,6.81E+03
180646,3.25E+04
180647,5.59E+04
180648,2.14E+05
180649,4.84E+05
180650,1.24E+05
180651,4.43E+04
180652,3.17E+05
180653,5.42E+04
180654,4.67E+04
180655,4.34E+04
180656,3.12E+04
180657,1.64E+04
180658,2.24E+05
180659,5.82E+04
180660,3.47E+05
180661,1.79E+05
180662,3.75E+04
180663,2.12E+04
180664,5.23E+05
180665,4.84E+04
180666,1.78E+05
180667,1.88E+04
180668,1.43E+05
180669,1.02E+04
180670,2.50E+04
180671,8.73E+04
180672,1.93E+04
180673,8.31E+04
180674,8.73E+04
180675,7.89E+04
180676,4.03E+04
180677,2.27E+05
180678,6.23E+04
180679,1.03E+05
180680,4.83E+04
180681,1.21E+04
180682,3.29E+04
180683,8.43E+04
180684,1.03E+04
180685,1.05E+05
180686,3.47E+04
180687,8.10E+04
180688,3.93E+04
180689,1.39E+05
180690,9.41E+05
180691,3.08E+04
180692,1.64E+04
180693,2.41E+05
180694,2.13E+05
180695,4.91E+04
180696,1.98E+05
180697,1.23E+05
180698,1.33E+05
180699,6.42E+04
180700,3.47E+04
180701,1.67E+04
180702,7.12E+04
180703,6.13E+04
180704,1.01E+05
180705,2.28E+04
180706,9.84E+03
180707,7.39E+04
180708,5.10E+04
180709,5.25E+04
180710,2.14E+04
180711,2.02E+04
180712,1.85E+05
180713,5.05E+05
180714,7.08E+04
180715,2.57E+04
180716,2.84E+04
180717,1.08E+05
180718,7.40E+05
180719,3.50E+04
180720,7.86E+04
180721,4.39E+04
180722,3.45E+04
180723,1.11E+05
180724,2.65E+05
180725,1.34E+05
180726,9.77E+04
180727,1.25E+06
180728,5.03E+04
180729,2.17E+05
180730,3.15E+05
180731,3.77E+04
180732,4.35E+04
180733,7.80E+04
180734,4.40E+04
180735,2.37E+05
180736,1.26E+04
180737,8.56E+04
180738,1.04E+05
180739,4.19E+04
180740,5.58E+04
180741,5.20E+04
180742,2.44E+05
180743,3.68E+04
180744,2.27E+05
180745,3.96E+04
180746,1.58E+05
180747,2.91E+05
180748,3.41E+04
180749,6.28E+04
180750,7.46E+04
180751,3.31E+04
180752,2.83E+05
180753,3.45E+04
180754,2.25E+04
180755,5.34E+04
180756,3.42E+04
180757,4.07E+04
180758,2.49E+05
180759,7.57E+05
180760,5.48E+04
180761,2.58E+04
180762,4.83E+04
180763,3.72E+04
180764,2.83E+04
180765,2.46E+04
180766,2.95E+04
180767,3.86E+04
180768,5.68E+04
180769,5.00E+04
180770,7.85E+03
180771,6.03E+04
180772,4.81E+05
180773,2.62E+05
180774,4.12E+04
180775,5.37E+04
180776,3.45E+04
180777,6.27E+03
180778,6.25E+04
180779,2.84E+04
180780,3.72E+04
180781,2.39E+04
180782,1.45E+05
180783,8.88E+04
180784,1.38E+05
180785,1.72E+05
180786,5.64E+04
180787,5.30E+04
180788,1.89E+05
180789,5.05E+04
180790,3.28E+04
180791,4.63E+04
180792,1.93E+04
180793,4.09E+04
180794,1.12E+05
180795,4.09E+04
180796,1.17E+05
180797,6.50E+04
180798,2.33E+05
180799,8.56E+04
180800,6.72E+04
180801,7.60E+04
180802,2.83E+05
180803,4.93E+04
180804,1.13E+05
180805,4.96E+04
180806,6.16E+04
180807,3.58E+04
180808,1.02E+05
180809,3.52E+05
180810,4.41E+05
180811,2.23E+04
180812,4.77E+04
180813,1.30E+05
180814,3.45E+04
180815,3.89E+05
180816,2.00E+05
180817,4.69E+04
180818,7.98E+04
180819,4.58E+05
180820,7.44E+04
180821,3.72E+05
180822,3.08E+04
180823,3.41E+04
180824,4.24E+04
180825,2.39E+04
180826,2.38E+05
180827,4.55E+04
180828,2.96E+04
180829,6.69E+04
180830,1.22E+05
180831,2.42E+04
180832,2.11E+04
180833,8.09E+04
180834,7.46E+04
180835,5.05E+04
180836,6.05E+04
180837,2.56E+04
180838,3.88E+04
180839,1.29E+04
180840,3.55E+04
180841,3.19E+04
180842,1.19E+04
180843,2.12E+05
180844,3.59E+05
180845,3.08E+05
180846,1.12E+05
180847,3.66E+04
180848,5.39E+04
180849,6.83E+04
180850,2.11E+05
180851,1.18E+05
180852,6.16E+04
180853,6.03E+04
180854,4.40E+04
180855,5.33E+04
180856,1.12E+05
180857,2.73E+04
180858,2.36E+04
180859,6.11E+04
180860,1.01E+05
180861,8.54E+04
180862,3.01E+05
180863,3.54E+04
180864,2.60E+05
180865,4.37E+04
180866,3.56E+04
180867,7.47E+04
180868,4.02E+05
180869,4.10E+04
180870,4.99E+05
180871,1.75E+05
180872,4.28E+04
180873,6.33E+04
180874,1.67E+04
180875,2.87E+04
180876,1.54E+04
180877,1.88E+04
180878,7.23E+04
180879,1.32E+04
180880,5.40E+04
180881,7.55E+05
180882,1.61E+04
180883,4.36E+05
180884,9.44E+04
180885,9.87E+04
180886,9.16E+04
180887,1.64E+05
180888,1.17E+05
180889,3.38E+04
180890,2.98E+04
180891,5.15E+04
180892,3.91E+04
180893,6.58E+04
180894,2.88E+04
180895,8.78E+04
180896,2.24E+05
180897,2.76E+04
180898,4.46E+04
180899,1.01E+05
180900,1.60E+04
180901,4.82E+04
180902,4.37E+04
180903,1.74E+04
180904,2.17E+04
180905,3.20E+04
180906,9.15E+04
180907,6.34E+04
180908,8.12E+04
180909,1.33E+05
180910,8.12E+04
180911,3.55E+04
180912,2.67E+05
180913,2.28E+05
180914,3.72E+05
180915,2.08E+05
180916,1.14E+05
180917,5.93E+05
180918,2.66E+04
180919,2.87E+04
180920,1.73E+05
180921,1.78E+05
180922,5.39E+04
180923,4.09E+04
180924,4.59E+04
180925,5.20E+04
180926,1.65E+05
180927,8.49E+04
180928,3.35E+04
180929,1.94E+04
180930,1.86E+05
180931,1.25E+04
180932,1.40E+05
180933,1.43E+05
180934,1.65E+04
180935,5.47E+04
180936,1.61E+05
180937,6.49E+04
180938,2.84E+04
180939,1.09E+05
180940,5.51E+04
180941,9.26E+04
180942,2.24E+04
180943,1.89E+05
180944,3.36E+04
180945,2.37E+04
180946,7.79E+03
180947,6.25E+04
180948,2.55E+05
180949,6.64E+04
180950,9.95E+04
180951,3.45E+04
180952,1.15E+05
180953,3.89E+04
180954,1.53E+05
180955,9.07E+04
180956,2.49E+05
180957,9.00E+04
180958,4.29E+04
180959,1.89E+05
180960,2.19E+05
180961,9.42E+04
180962,1.12E+05
180963,2.23E+05
180964,4.42E+04
180965,5.16E+04
180966,1.58E+05
180967,6.45E+03
180968,1.37E+05
180969,3.44E+04
180970,8.42E+04
180971,1.16E+05
180972,3.28E+04
180973,2.01E+05
180974,6.03E+04
180975,2.84E+04
180976,2.47E+04
180977,5.35E+04
180978,1.88E+04
180979,3.61E+04
180980,6.47E+04
180981,2.76E+04
180982,2.89E+04
180983,2.27E+04
180984,6.84E+04
180985,4.31E+04
180986,7.08E+04
180987,2.01E+05
180988,3.25E+04
180989,2.29E+04
180990,8.16E+04
180991,2.17E+04
180992,4.13E+04
180993,8.72E+05
180994,4.03E+04
180995,2.33E+05
180996,4.78E+04
180997,3.79E+05
180998,1.34E+05
180999,6.34E+04
181000,7.74E+04
181001,2.45E+04
181002,1.60E+05
181003,7.74E+04
181004,2.41E+04
181005,3.24E+04
181006,1.81E+05
181007,1.53E+05
181008,7.21E+04
181009,4.04E+04
181010,9.29E+04
181011,5.68E+04
181012,7.20E+04
181013,3.74E+04
181014,9.28E+04
181015,2.81E+04
181016,2.42E+05
181017,8.99E+04
181018,4.25E+04
181019,1.28E+04
181020,2.85E+05
181021,4.65E+04
181022,1.63E+05
181023,8.42E+04
181024,2.47E+05
181025,3.56E+05
181026,2.37E+05
181027,3.54E+04
181028,3.99E+04
181029,2.44E+04
181030,1.08E+05
181031,2.33E+05
181032,6.37E+04
181033,3.15E+04
181034,5.88E+05
181035,4.33E+04
181036,1.77E+04
181037,1.33E+05
181038,5.57E+04
181039,3.00E+04
181040,1.75E+05
181041,4.49E+04
181042,6.19E+04
181043,1.26E+05
181044,5.27E+04
181045,7.50E+04
181046,1.09E+04
181047,6.22E+04
181048,1.50E+05
181049,2.98E+04
181050,6.29E+04
181051,1.67E+05
181052,4.17E+04
181053,4.95E+04
181054,6.87E+04
181055,2.39E+05
181056,1.17E+04
181057,5.65E+05
181058,6.44E+04
181059,4.83E+04
181060,2.54E+04
181061,5.18E+04
181062,3.45E+04
181063,3.26E+04
181064,6.32E+04
181065,4.94E+04
181066,8.57E+03
181067,4.42E+04
181068,5.01E+04
181069,3.81E+04
181070,5.23E+05
181071,1.81E+04
181072,2.80E+04
181073,5.40E+04
181074,5.89E+04
181075,1.88E+05
181076,3.62E+04
181077,8.84E+05
181078,6.26E+04
181079,1.83E+05
181080,1.53E+05
181081,1.81E+05
181082,1.55E+05
181083,3.09E+04
181084,6.94E+04
181085,6.74E+04
181086,7.62E+04
181087,5.18E+04
181088,1.46E+05
181089,3.55E+04
181090,9.49E+04
181091,6.92E+04
181092,4.75E+04
181093,8.03E+04
181094,1.65E+04
181095,2.51E+05
181096,4.87E+04
181097,2.73E+04
181098,6.44E+05
181099,2.87E+04
181100,5.97E+03
181101,4.32E+04
181102,5.12E+04
181103,5.45E+04
181104,2.70E+04
181105,6.84E+05
181106,2.14E+04
181107,4.80E+04
181108,3.30E+04
181109,4.32E+05
181110,1.36E+05
181111,8.97E+03
181112,6.43E+04
181113,3.92E+04
181114,3.65E+04
181115,1.33E+05
181116,3.20E+04
181117,1.55E+04
181118,3.47E+04
181119,6.73E+04
181120,2.22E+04
181121,4.89E+04
181122,1.13E+05
181123,2.62E+04
181124,2.28E+05
181125,9.29E+04
181126,1.11E+05
181127,7.63E+04
181128,1.98E+04
181129,6.36E+04
181130,7.92E+04
181131,1.35E+05
181132,3.25E+05
181133,2.34E+05
181134,6.87E+04
181135,9.24E+04
181136,3.31E+04
181137,2.18E+05
181138,3.86E+04
181139,3.90E+04
181140,9.10E+04
181141,2.89E+04
181142,4.50E+04
181143,3.54E+04
181144,7.93E+04
181145,3.96E+04
181146,1.08E+05
181147,4.11E+04
181148,7.49E+04
181149,7.29E+04
181150,5.98E+04
181151,2.08E+04
181152,5.24E+04
181153,4.14E+04
181154,6.16E+04
181155,1.04E+05
181156,1.65E+05
181157,6.12E+04
181158,5.12E+04
181159,2.79E+04
181160,2.23E+05
181161,9.81E+04
181162,4.14E+04
181163,3.61E+04
181164,2.21E+04
181165,4.01E+04
181166,6.96E+04
181167,1.82E+05
181168,8.01E+04
181169,3.82E+04
181170,9.78E+04
181171,8.99E+04
181172,1.91E+04
